index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
340,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
341,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
342,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
343,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
344,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
345,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
346,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
347,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
348,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
349,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
350,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
351,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
352,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
353,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
354,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
355,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
356,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
357,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
358,0.76,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
359,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
360,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
361,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
362,0.77,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
363,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
364,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
365,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
366,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
367,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
368,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
369,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
370,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
371,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
372,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
373,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
374,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
375,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
376,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
377,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
378,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
379,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
380,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
381,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
382,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
383,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
384,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
385,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
386,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
387,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
388,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.35,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
389,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
390,0.75,0.34,0.66,0.47,0.58,0.59,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.35,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
391,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
392,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
393,0.75,0.32,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.35,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
394,0.75,0.35,0.66,0.48,0.58,0.59,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
395,0.75,0,0.66,0.48,0.58,0.59,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
396,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
397,0.76,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.35,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.52,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
398,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.35,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
399,0.75,0.35,0.67,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.6,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
