index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
334,0.81,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
335,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
336,0.83,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
337,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
338,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
339,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
340,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
341,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
342,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
343,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
344,0.82,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
345,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
346,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
347,0.82,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
348,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
349,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
350,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
351,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
352,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
353,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
354,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
355,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
356,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
357,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
358,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
359,0.85,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
360,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
361,0.82,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
362,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
363,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
364,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
365,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
366,0.83,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
367,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
368,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
369,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
370,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
371,0.81,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
372,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
373,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
374,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
375,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
376,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
377,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
378,0.87,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
379,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
380,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
381,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
382,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
383,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
384,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
385,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
386,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
387,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
388,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
389,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
390,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
391,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
392,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
393,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
394,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
395,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
396,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
397,0.81,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
398,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
399,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
